year,mean_inflation,min_inflation,max_inflation,std_inflation,iqr25,iqr75
1922,-12.00419483715705,-98.27907334112822,20.90209037871773,23.368284855441917,-14.611111975511701,-2.5664447180214314
1923,3.907007665246281,-5.999999997406736,57.05186522685872,14.305202815416497,-1.8209114829015327,2.436280601409973
1924,6.105548286629901,-1.719569025688761,38.99188877601585,9.783589924942962,0.744133800133856,8.508442837033696
1925,1.7828358974019605,-3.876615298526787,12.33590779316138,3.5326411597679903,0.4586467318030307,2.292020364114911
1926,-0.16314886727444863,-15.32409582458895,30.43478232505177,10.787509527771075,-4.229000944858946,1.1238066137276903
1927,0.3658497711000331,-9.554846757614454,27.18446601406956,7.876891960109695,-2.2649072008545876,1.8160007451835662
1928,-0.6357700640768473,-7.324317279363102,4.325699749174605,3.0994657696168324,-1.435960598928085,0.8629821176596996
1929,0.7518413843457403,-4.4254339107346,6.707317067369711,2.8509906818052726,-0.8668604714292788,1.5696069093506815
1930,-3.302881390890679,-10.15977750931042,1.000000015004776,3.058538476883337,-4.654211556231905,-0.9612192118971103
1931,-6.295043773692111,-11.52780447232452,0.6358366958823858,3.2798876771952186,-8.910440014640214,-4.045297073855126
1932,-4.07292937050356,-9.868421016818496,1.11434663702743,3.686216896894381,-7.800021149904291,-1.3960689429861917
1933,-2.1854164180095847,-5.911788104455096,3.370779364682686,2.637968839631948,-4.297426775867172,-0.9365067431281894
1934,-0.20298502934562934,-5.531914897212776,3.260862871886538,2.4601733272231874,-0.8934294492489487,1.278817163566931
1935,0.48476003971261583,-8.53658549602584,4.210517946097014,2.8571963819171065,0.16951737402148004,2.2303084325300873
1936,2.1475169100206193,-4.504493087719819,7.553240056324184,2.563994184635001,1.2935609324695885,2.592487449181935
1937,6.6111631371506485,2.040832819659832,26.25000009768723,5.549414214364684,3.4492805878082566,7.254238610144947
1938,3.2638398229652603,-3.092293076934338,13.86138609693806,4.341173507176696,1.2333300800384306,3.479507510348795
1939,2.7485515885803875,-5.841924409943466,13.23190512615686,4.3678493867068555,0.9535547263829379,3.0080213891197802
1940,15.205827803494474,0.7194245230714769,48.17382031555024,10.32914768883716,9.598703476284877,18.339344342560207
1941,16.966282765731403,1.39952901485858,93.54084209358776,19.78127002879702,10.382926833805675,16.837549685114105
1942,12.636944469990013,2.756204703379761,50.89337174481913,11.113332936445973,6.215667918933038,15.214808354789064
1943,10.905470057109424,0.4273504349465273,67.70186573813865,15.526498692236792,2.6062788194907203,13.062885788655663
1944,25.266339779063188,-3.972634672152542,344.3941266119463,80.24083280456281,1.3559636731321598,7.346473391859259
1945,65.73742371363247,-23.49956824545466,975.6406233380616,228.6019006068297,1.0260436638206027,13.589432409414826
1946,15.017868055291663,-11.52815013102726,90.70321463969373,26.172581153525854,0.884133016687769,16.96710725780541
1947,19.862733241567092,0.4982691713027343,125.3267843892111,31.380416029221248,3.243756618637911,18.874271139997592
1948,13.389842174566084,-17.59688032869504,75.9274285926613,22.085287494502907,3.3358618126655246,12.924860420361906
1949,4.8884489288973265,-3.284416462387107,31.8873841004913,8.34201008676691,0.33463228117026067,5.877951741604404
1950,3.612925499463948,-6.866704385946331,14.66646714551743,5.508795992358987,-0.25281415860787804,8.286312542051183
1951,11.501777417779758,1.387797872229979,19.83967467084262,5.044457711255537,8.318344050301807,16.1682508956017
1952,4.619532722291772,-1.985495584680885,17.22411852087098,5.12440278966261,0.9491744107423483,8.274727772402635
1953,1.475833750021617,-1.960784326466181,6.553278178674482,2.219868984873725,0.10014146594921128,2.0091026962948457
1954,1.5418164560003333,0.0,6.431937699703894,1.8119647263007694,0.41066944156994967,2.0418930985973023
1955,1.6451437808103677,-2.917675544794185,5.454574975812099,2.168382982201434,0.3805875905725841,2.9545454595636347
1956,3.9006611290644804,0.4464468338048366,10.99887766554433,2.485108166626088,2.121616233630985,5.125741114398003
1957,4.113669765458835,0.0234962171284269,11.27963150207842,2.8562318123759782,2.7463025129720706,4.465013052101723
1958,4.032753862934124,-0.4310321375667114,14.67889909133488,4.029351982822457,1.5342073476842466,4.76562028662681
1959,1.7208701784662082,-0.6459085051341851,7.303137206042587,2.0374051544045133,0.796350959827663,1.8124014242969666
1960,1.8915924650580622,0.3021148291294073,4.092071590203084,1.3099877170665915,0.942026358801603,3.0012512825540743
1961,2.141251358139298,-0.2459749346375717,5.371890137647495,1.2526877508669387,1.19041031173285,2.7500753317274915
1962,3.5787200952286704,-0.2784546787983011,7.377818602583419,2.2152083452229476,1.6228148024673257,4.899106178144841
1963,3.8582054984649465,0.5305558566979229,8.734940579948102,2.354867098005693,2.2256633370136285,4.825418401048753
1964,4.441861811157618,1.322089211874311,10.35320803629294,2.198559536799739,3.099122354992639,5.751203189118498
1965,4.7824101237659775,1.57869302127227,11.84246435414347,2.2042203016203277,3.5513752130572227,5.383394862911928
1966,4.374455147866418,2.542885972390762,7.554525622052255,1.5324974274858574,3.039903314190818,5.169738359758992
1967,3.995976077398512,2.243589692712034,8.207869939364066,1.4606405547516905,3.1021595370471498,4.157524056190205
1968,4.082932479954718,1.9837521404096,9.186016841030863,1.9507725199543824,2.6776133433349387,4.704299991828782
1969,3.958457813728203,1.960784313725505,7.428239686273619,1.7900156140428578,2.5382977254049197,5.321369008843014
1970,5.482439269704283,2.732365382416835,10.58997775005965,2.001384150111081,3.906020556546225,6.517682134205827
1971,6.36226591198412,2.836569217607132,9.414929408314098,1.6516468993914502,5.595905575169918,7.429250982235952
1972,6.417473540500565,3.272951844581184,8.608534311318184,1.4262897945605912,5.5515984523955675,7.210645837797119
1973,8.86990705797225,6.258720345211866,11.45833732964421,1.7467887298361355,7.487835896920169,10.424324945284813
1974,15.412728983455487,9.420025537490574,37.8819016366505,6.828325733634094,10.901324597498904,16.437273314703305
1975,13.799350662760851,6.696465077280611,22.70049841959494,4.44708672958906,10.362874303279655,17.468122821611146
1976,11.739955471695026,1.715862326650952,20.63877943963277,4.858164352723797,9.08585271365957,15.328456430426437
1977,12.5493442219317,1.285261405208038,32.97199639793786,7.401754483475205,7.979353246106053,14.615082318221372
1978,9.5858957847998,1.055801821247115,26.76107861961616,6.061574470080547,7.511645361629121,10.071047687818888
